lon,lat
-150.4314,63.2665
-117.2141667,34.0255
-145.0725,63.1984
-150.1158,62.1802
-152.2788,60.611
-141.6643,60.2802
-149.1366,62.7017
-155.346833333333,19.1625
166.9722,-12.3154
-110.678,44.3723333
-122.8081665,38.8348351
166.4693,-11.1967
-110.6663333,44.3868333
-151.0565,62.5674
-110.6871667,44.3655
-110.693,44.3715
-110.6855,44.366
-110.6373333,44.3336667
-110.6905,44.3801667
-110.6885,44.3785
-116.8353333,33.9808333
56.2222,-33.8406
-145.7842,60.9171
102.9546,-4.8305
56.0663,-33.7441
-147.1767,61.7443
-150.0654,61.664
-122.4583333,38.796
56.1243,-33.7838
96.7089,0.218
-118.436,36.0828333
-118.4378333,36.0805
-178.5616,-17.7698
-164.1322,53.8374
-155.492340087891,19.1586666107178
-147.8954,60.2829
-152.1054,59.9083
-154.8471,58.3308
-147.8386,60.2691
-97.66116667,35.01433333
-118.4011667,35.4938333
-151.2004,60.1992
-179.4269,-23.3955
-150.156,65.772
160.8062,55.693
-173.734,51.8562
-77.0904,-13.4785
-178.056833333333,51.854
144.4222,21.0465
-149.9509,63.4705
-178.6128,-31.1021
-155.1586,57.9673
-151.0037,61.2549
-153.7142,57.5676
-155.29,19.3695
-155.383163452148,19.2628326416016
-154.5895,58.3936
-150.9175,62.8992
-179.0568,-35.198
179.9713,51.3434
-155.395004272461,19.3896675109863
-153.421666666667,59.3618333333333
-149.9473,61.5047
158.2064,52.833
-154.4937,57.8347
-151.5213,61.172
-67.0361666666667,17.9228333333333
-150.2019,62.2577
-97.88633333,35.92233333
-151.0187,63.0356
-152.8283,60.6888
-66.7643333333333,18.023
-152.4653,60.3831
-144.7177,60.8305
-152.0207,61.135
-140.3182,61.4138
-122.8051682,38.8163338
-122.8071667,38.8155
-103.3948728,31.27499663
-137.7536,58.9833
-155.498336791992,19.132833480835
-122.8170013,38.8333321
-149.3289,63.1802
-66.9485,17.9006666666667
72.8564,40.8681
-149.5656,61.7475
-150.6856,63.0683
36.2978,37.9156
-123.5185,38.9723333
-150.2918,61.4511
57.0025,-33.5877
-155.476669311523,19.1578330993652
-150.2571,61.5038
-149.4978,60.2113
-122.2836667,38.5593333
-149.6325,62.0051
-120.1445,39.3836
-149.9957,62.2106
-152.5849,60.2593
-155.3473,58.1869
-155.2826,58.1919
-116.4475,33.4905
-150.298,61.516
-151.4281,60.8075
-66.8521666666667,17.9428333333333
-150.2442,61.4947
-170.4477,52.3286
-103.7452671,31.19040427
-122.7128333,38.7748333
-175.8041,51.6294
-65.3302,-30.8315
-146.8215,61.4003
-148.1288,60.8721
-151.1618,63.3123
-151.1079,63.2789
-150.108,61.3629
-151.0087,63.5101
-151.9213,60.3645
-155.38166809082,19.1943340301514
-155.240493774414,19.3186664581299
-151.8106,62.3076
-119.4013333,37.5055
66.8135,-16.3301
-153.0771,60.0605
-151.4225,62.4961
-149.9585,61.5379
-173.6516,51.829
-156.4992,57.6758
-135.9381,59.63
-152.4533,59.7756
-141.6138,60.2543
-122.4761667,37.6178333
-151.8368,63.1846
-155.359832763672,19.1334991455078
-139.5915,60.2015
-155.488,19.1625
-175.7004,52.1757
-116.238,32.397
167.5193,-14.7108
-149.8796,61.743
-122.744,38.7783333
-163.2914,54.6017
-178.080833333333,51.8546666666667
-178.105666666667,51.8438333333333
-66.9635,17.9395
-136.7473,59.8067
99.3803,0.9662
-178.3403,-17.6969
-149.7751,62.0561
-97.4782,16.0191
-150.8127,61.6937
-82.8903,8.0946
-117.94,38.4914
-152.8577,58.9677
-104.1554429,31.56304237
-177.9219,-18.0103
-155.429672241211,19.2471675872803
-121.343,36.6888333
-79.0054,2.2187
-164.8328,54.0943
-152.7889,59.8691
-153.1617,60.1406
-150.1683,63.4859
-123.4481667,39.6201667
-118.2361,38.1959
-175.9519,51.5085
-148.2974,62.3808
-152.1531,60.2781
-155.311996459961,19.4328327178955
-122.7583313,38.7944984
142.4061,39.2516
-151.2013,58.9995
-155.404998779297,19.2456665039062
-155.393173217773,19.2290000915527
-150.6924,62.0534
-107.885,-34.9787
-155.4044,57.286
-148.2594,62.481
-155.193,19.3415
-117.889,36.6198
-122.6355,45.58566666666667
-66.9566666666667,17.9435
-140.6156,61.3214
-150.8446,63.0146
-152.6726,59.8324
-149.4924,62.6089
-117.7861667,36.0278333
-155.2838,58.1874
-147.1443,60.854
-67.3876666666667,18.4048333333333
-89.5568333333333,36.491
-176.2993,51.4375
-139.5304,60.0217
-150.2545,62.7432
-66.846,17.9251666666667
-153.0188,60.0881
-152.4461,60.8436
-155.381332397461,19.1921672821045
-99.43118107,28.70269775
-147.3562,64.9869
-153.2949,59.874
-150.116,59.57
-175.1091,51.7608
-122.8263321,38.8153343
-173.2932,-18.0463
-122.134,49.1055
-152.6921,59.5027
34.0681,27.4122
34.9162,-5.3218
-149.7795,61.5664
-148.195,60.8748
-155.407833333333,19.1273333333333
-149.752,61.1147
-66.8246666666667,18.0271666666667
-104.5624204,31.70851289
40.7493,14.6335
-150.839,63.0369
-148.6421,63.0023
-150.1105,63.0038
-163.2268,54.0004
-144.7134,65.396
-153.8867,59.1686
145.7937,-5.5178
-118.8401667,37.4645
-155.1739,58.2397
-178.072833333333,51.852
-178.065,51.8636666666667
-178.0675,51.8665
-178.072666666667,51.8558333333333
-122.7701645,38.809166
-152.7275,59.8245
-92.9659,14.1529
-152.8324,59.47
-119.833,35.8473333
-140.6241,61.3154
-156.084838867188,19.7215003967285
-66.9558333333333,17.9473333333333
-116.8906667,32.7825
-150.5233,63.1189
-126.7852,40.4344
-148.4078,62.8525
-122.7853333,38.829
-122.8566667,39.3215
-105.3718,43.6584
-116.2456667,33.3188333
-66.9731666666667,17.9691666666667
-140.9648,60.375
-144.2582,69.5349
-151.4521,63.0955
-123.118,45.94016666666667
-115.193333333333,44.3455
-155.496170043945,19.1686668395996
-101.4682,18.5549
-115.191833333333,44.3388333333333
-111.068,46.0011666666667
-146.6599,61.3168
-177.1018,51.8111
-155.402328491211,19.2399997711182
-177.1085,51.8052
-124.4405,40.3051667
-177.6164,-19.782
-152.498,59.8171
-112.468166666667,46.0068333333333
-118.8985,38.4257
-146.1841,61.4018
-118.4,35.6975
-155.488662719727,19.156665802002
-151.0806,60.1794
102.2282,29.5877
-149.2868,56.1715
-112.9983333,37.7713333
125.7475,5.8734
-167.1668,53.6073
143.21,-4.4712
-105.3137,43.7785
-148.5523,62.2064
-115.0053333,33.0488333
-178.071666666667,51.8535
-122.7656667,38.8411667
-178.087,51.8456
-66.5795,19.0705
-112.435166666667,45.1871666666667
-150.4474,63.2774
-139.0945,59.8784
-148.2545,62.7168
-152.0139,60.2113
-152.2119,60.297
-178.1185,51.8548333333333
-176.9818,51.3081
-117.3525,35.9958333
-92.2331,14.2282
-123.55133333333333,48.574666666666666
-120.8836667,36.4861667
-153.1666,59.744
-141.1631,61.5491
-159.6717,55.1152
-121.695,47.56583333333333
-155.390167236328,19.0353336334229
-66.2301666666667,19.2491666666667
-144.7693,61.5898
-105.3575,44.0959
-89.5268333333333,36.4591666666667
-148.164,63.2111
-66.8278333333333,17.9858333333333
-146.7184,61.3407
-151.2635,60.8578
-89.026,13.0811
-155.366,59.3512
-129.4095,48.7907
-122.7258301,38.7616653
-150.8271,62.1253
-178.069,51.8546666666667
-178.0467,51.8526
-150.0568,61.4427
-155.533,57.629
-97.66516667,35.02366667
-112.8451667,38.4773333
-105.2576,43.8614
-178.064333333333,51.8518333333333
-115.6255,32.5215
-162.253,55.0566
164.7682,-10.7227
70.993,36.6448
-149.5692,61.9751
-155.374664306641,19.1310005187988
-155.292831420898,19.3780002593994
-147.8143,61.5205
164.7459,-10.7703
156.418,-7.3852
-150.5084,62.9987
-163.3218,54.5779
-155.3615,58.1649
152.0751,-5.5034
-152.9644,60.098
-150.6488,62.2344
-154.1193,57.9333
-150.3654,63.0041
-149.5974,62.615
-159.6033,54.4475
-150.4473,62.9856
-155.2195,58.0346
-4.5316,-55.7333
-121.4808333,37.0376667
-155.309,58.1958
-151.3375,62.6706
-144.1583,65.3292
-140.7413,61.4206
-149.2863,63.0877
-150.6385,63.1662
-177.5131,51.4944
-98.28616667,36.1445
-150.8068,62.9088
-179.3726,-34.9462
-155.385665893555,19.219165802002
-178.008166666667,51.8508333333333
-151.1796,59.4611
-97.66133333,35.01716667
-155.395333333333,19.2418333333333
-152.5002,59.8694
-152.0342,60.0134
-104.2717849,31.73066449
-154.4023,58.6388
-148.6157,62.2762
-152.2959,59.9327
-122.7446667,38.78
-119.6291,38.8751
-149.7936,59.8815
-119.6411,38.8873
-155.395004272461,19.2439994812012
-151.7498,59.2921
-155.3112,58.1874
113.0021,-6.0524
-66.963,17.9556666666667
-66.9695,17.9171666666667
-118.3378,38.1448
112.0478,-6.0413
-154.8151,57.6368
-153.1531,58.978
-153.4949,59.757
-113.6288333,36.928
-149.3675,62.1866
-161.6838,54.4438
-151.9697,60.705
-150.7499,62.8446
-118.91,37.5975
-150.813,61.1411
-151.4389,61.9262
-153.6547,59.3587
-151.0444,60.229
-67.0026666666667,17.9791666666667
-122.8155,38.8306667
-150.8456,60.9684
-117.4663333,34.1631667
142.05,-4.2322
-149.8349,61.7349
-106.7777,35.8428
-150.9971,63.131
-151.144,63.2617
-179.4086,51.8501
-66.8656666666667,17.8581666666667
-151.4025,62.3969
-149.7305,62.256
-148.5181,62.3092
-127.5605,43.3837
-151.1771,71.671
-152.32,60.8438
-162.2188,54.7783
-155.398498535156,19.2488327026367
-97.649,35.02233333
-97.65066667,35.00916667
-116.9426667,34.0233333
-97.66266667,35.01933333
-118.4822,38.6982
-115.1895,44.3703333333333
-150.945,61.1356
-155.5204,57.5884
-150.7522,63.1555
-163.5996,53.9365
-151.2592,62.9192
-154.1292,65.5953
-155.393173217773,19.2498340606689
-76.0249,43.86
-152.2221,60.2006
-138.3416,60.8865
-116.382,33.4238333
-178.096333333333,51.8601666666667
-122.7943333,38.8128333
-151.3841,61.3423
-149.5218,56.3675
-149.0727,62.0979
-120.8236667,36.2421667
-31.0362,-57.5092
-155.478332519531,19.1693325042725
-152.514,59.6821
-150.5019,61.6278
-144.8068,65.4801
-149.1556,63.233
-149.6724,62.2485
-155.3875,19.348
-155.496002197266,19.1669998168945
-155.474166870117,19.1751670837402
-151.7624,61.5857
50.0651,32.0897
-117.35,34.1501667
-151.1542,60.1586
-122.8068333,38.8131667
139.0775,-2.082
-147.3639,60.4198
-151.8361,59.9366
-149.9835,62.2773
-155.40266418457,19.2276668548584
-123.48283333333333,44.073166666666665
-149.6585,61.75
179.8707,51.2445
-155.482162475586,19.13450050354
166.6387,-12.6129
-104.733,37.2068
-152.5246,61.0245
-104.7481,37.2088
-150.7605,60.6919
-176.906,51.4128
-153.2516,58.8229
-146.168,61.4581
-149.3958,63.121
-121.6155,35.7681667
-152.4048,59.6235
-97.98516667,35.62216667
-150.1309,60.4252
-88.5691,12.5796
153.8026,-4.5796
-155.392837524414,19.1258335113525
-66.8221666666667,17.9371666666667
-97.98133333,35.637
-66.8306666666667,17.9821666666667
-151.1414,61.8178
-66.9641666666667,17.9521666666667
-115.6668333,33.9473333
-155.2725,19.4113333333333
-149.4746,61.8934
-152.4369,60.161
-147.3718,60.4153
-121.1758333,36.5806667
-122.7884979,38.8213348
-122.16,49.17666666666667
128.5321,-7.3828
-147.8935,63.9799
-155.2895,19.4096666666667
-150.8899,62.1874
-151.0088,63.2702
-117.7155,35.8776667
-147.416,64.9714
22.1789,35.5321
-150.4321,61.7802
-178.086833333333,51.8551666666667
127.8771,5.297
-97.66316667,35.0175
-122.7494965,38.7859993
-149.9197,61.7488
-149.9818,60.4965
-149.804,62.5236
-149.4371,61.2218
-66.0886666666667,18.2403333333333
-152.5011,60.839
-165.0808,53.5947
-163.9768,54.0053
-152.9502,59.7056
-155.287166666667,19.4038333333333
-150.6832,63.0197
-148.7485,61.6492
-151.9661,59.3588
-149.685,61.8098
-119.11033333333333,46.962
-99.99574908,28.45184326
-121.1203333,36.537
-152.4931,59.4212
150.5565,45.1088
-155.286333333333,19.4021666666667
-150.935,60.6559
-155.275833333333,19.4033333333333
-155.2855,19.407
147.1283,-6.9601
-149.4994,62.866
-121.5505,36.944
-117.5496667,35.6788333
-149.5211,62.8094
-123.0293333,39.263
-113.502166666667,46.5631666666667
-147.6342,60.9778
-155.402166666667,19.3351666666667
-155.483333333333,19.4375
-97.9695,35.62766667
-117.0141667,32.5863333
-150.6516,62.3192
-143.5135,57.9717
-150.0028,61.1676
-122.3111667,40.7463333
-66.8463333333333,17.9216666666667
-155.2885,19.4048333333333
-155.3725,19.15
-117.3308333,34.1493333
-118.1588,38.1703
-151.7878,64.6861
-155.385833333333,19.4713333333333
-66.9603333333333,17.9413333333333
-118.6702,38.8459
23.1674,35.1255
-152.1955,60.2983
-121.2025,36.6818333
-155.381666666667,19.2295
-152.8018,59.723
-155.3116,58.1841
-118.1602,38.1677
-149.833,62.0394
-122.7876663,38.8171654
-155.484333333333,19.1698333333333
-122.765,38.825
-121.2306667,36.6236667
-154.5789,57.965
-117.0281667,32.5615
124.0295,6.0174
-108.9527,24.0474
-151.4053,59.9952
139.8511,-2.4139
-152.1375,60.4911
-178.2652,52.216
-152.3301,60.965
-167.32,53.3682
-150.4251,63.1896
154.3353,-5.8457
-68.2363,19.065
-122.8119965,38.8014984
-122.8108333,38.801
-153.1875,59.6656
-150.7964,61.4367
-140.5186,61.1547
-151.1301,58.7974
125.5742,9.2273
-113.1156667,37.435
-155.551498413086,19.1808338165283
-113.1183333,37.4391667
-129.6178,49.215
-118.166,38.1482
-165.3946,53.7114
-122.687,46.281
-155.478668212891,19.1746673583984
-147.1593,61.6399
-122.8033371,38.8248329
-173.7802,50.4337
-115.9178333,33.7565
-155.418670654297,19.234167098999
-178.073166666667,51.853
-104.4615264,31.68903471
-104.5491506,31.75204692
-104.5911722,31.75171814
-159.817,54.6224
-149.746,63.036
-71.5225,45.6527
-111.3021667,38.9638333
-155.1605,58.2429
-150.8613,61.7013
-155.1197,58.2515
-176.1336,51.6391
-152.0217,62.2774
-147.923,60.0643
38.5573,38.1221
-104.1576082,31.56533033
-176.148,51.1042
-165.5462,53.5972
-155.393829345703,19.1928329467773
-179.8047,51.1185
-162.3415,54.7047
-148.5327,65.1396
-139.5843,59.9624
-155.469666666667,19.1676666666667
-123.2743333,39.3565
-116.7713333,33.667
-122.7768333,38.8071667
-156.9221,56.3643
-147.7781,61.0288
-153.925,58.6543
-159.8457,54.6726
-177.6538,-19.6874
-118.8388333,37.4668333
-160.3518,54.8977
-152.5224,60.1508
-151.4381,63.0868
-149.4268,61.9577
-149.118,64.7861
-179.6588,-23.7005
-164.4733,53.6161
-167.3478,52.7678
-122.7915,38.808
-150.5663,60.6085
-65.7638333333333,18.1826666666667
-63.527,17.8473
-117.7091667,35.8758333
-176.8288,51.8981
-150.8495,60.8454
-161.5666,54.9401
-152.8804,60.1024
-66.962,17.8465
-150.79,61.379
-156.8264,57.1203
-66.9561666666667,17.9528333333333
-155.2778,58.1845
-146.6765,60.702
-64.251,18.7851
-97.98316667,35.62033333
-121.6675,37.299
-146.845,60.8115
-66.5198333333333,18.6746666666667
-120.5869,39.7234
-66.8088333333333,18.039
-122.8081665,38.8288345
-155.236833333333,19.4051666666667
-150.7249,61.7205
-122.7636667,38.7933333
-97.66466667,35.01583333
-68.7842,-20.547
-117.081,34.292
-149.8742,61.6863
-158.1111,56.9133
-156.269,57.9745
-122.7295,38.7978333
-149.9568,61.8704
-122.7331667,38.7971667
-122.7706667,38.7926667
-122.7598343,38.809166
-122.7521667,38.7945
-122.747,38.7846667
-68.5238,17.792
-122.7635,38.7865
-122.7658333,38.7878333
-153.1653,60.1399
-122.7648333,38.7861667
-147.1749,60.3062
-178.053,51.8556666666667
-147.3011,63.5604
179.9715,-24.0231
-151.0234,63.0514
-104.1976179,31.67636047
-122.16,37.7273333
-122.8046646,38.8201675
-155.371994018555,19.24049949646
-66.9568333333333,17.9615
-154.2922,57.6808
-177.841333333333,51.8776666666667
-119.9938,40.321
-122.333,47.8035
-104.7417,37.1991
-104.4749,37.2973
-155.384826660156,19.2096672058105
-151.5537,60.7397
-118.465,34.3043333
-155.5664,58.2585
-152.6001,59.6171
-149.5581,61.0549
-92.7942,15.0284
-152.0387,62.6769
-152.7432,59.0351
-177.6514,51.2821
-150.5495,61.4553
-154.3869,58.8822
-120.5606667,35.998
-111.414,46.0153333333333
-66.8023333333333,17.9008333333333
-122.04683333333334,47.825
-66.0906666666667,19.0425
-66.9606666666667,17.9158333333333
-122.7665024,38.8248329
-178.7163,-17.7373
-104.0063072,31.52136162
-150.0414,61.2051
-151.8118,64.452
-122.8040009,38.8378334
-151.9602,61.4978
-66.7293333333333,18.3491666666667
-114.5652,37.3142
60.0233,17.6028
93.8956,8.9297
-138.9248,59.5059
-94.5532,15.4758
-150.2284,62.8606
-85.3046666666667,35.4036666666667
-122.8013306,38.8378334
-121.1631667,36.573
-122.7573333,38.7783333
-151.4456,62.0306
-123.4156667,39.178
-122.7585,38.778
-118.8396667,37.4906667
124.281,-10.5099
-178.061166666667,51.8565
-153.0693,60.4881
-155.3628,57.2036
144.9075,-3.4172
178.2639,51.9766
-121.3408333,35.8063333
-122.7658333,38.7878333
152.1174,-4.192
-145.1241,69.5918
-155.3178,58.189
-66.7413333333333,18.6333333333333
-178.072666666667,51.8616666666667
-146.4288,63.7872
-66.7755,18.5861666666667
-66.9596666666667,17.9671666666667
-149.4768,63.4995
145.0609,-3.5321
-178.062,51.8568333333333
139.0989,-2.9315
-156.2774,57.8703
-153.4935,59.9306
-121.3393333,35.8056667
-149.6356,61.6867
-82.1805,35.7413333333333
-149.579,61.1382
-145.52,65.0845
-178.079666666667,51.8548333333333
-152.1593,59.9404
-154.0962,57.2117
-154.2756,58.9903
142.5675,37.4421
-116.884,33.3735
-158.5173,55.4029
-155.382339477539,19.2014999389648
-150.6222,61.9683
-148.8541,56.4171
-151.2671,62.2807
-103.3631783,31.94572745
-150.3451,62.1687
-116.472,33.4845
-96.98883333,35.79
-147.9358,60.0689
-122.7936667,38.8088333
-151.9312,61.9167
-138.4429,60.9677
-96.96533333,35.795
-118.2775,33.2835
-67.136,17.9598333333333
-121.818,37.4886667
-155.505493164062,19.1678333282471
-178.4754,51.1193
-151.1555,61.7785
-147.5365,63.3975
145.7574,43.5428
130.9951,-6.425
-147.3491,64.9785
169.2276,-18.9348
-97.66183333,35.01133333
-149.987,63.4625
-150.5557,64.7318
-117.9518333,33.937
-122.7610016,38.7913322
-150.8806,63.0738
-153.0824,59.6612
-150.9347,60.1828
-175.4716,52.0461
-172.2161,64.9367
-162.2741,65.8957
-111.738,45.1136666666667
-155.2262,57.8951
-149.6548,62.4654
-155.477493286133,19.1851673126221
-115.2275,32.436
-66.9641666666667,17.9613333333333
-114.9633333,33.0536667
-113.1183333,37.4288333
-118.9134,38.3621
-152.8785,60.1928
122.5556,4.0167
-106.8869,45.1536
-178.054333333333,51.8571666666667
-152.7608,60.2352
-150.2519,62.0797
-66.9625,17.9508333333333
-116.9475,32.9011667
-96.82733333,34.48683333
-166.8343,65.582
-111.403333333333,46.0085
-111.403166666667,46.0081666666667
-150.7988,63.1737
-150.4417,61.9465
-122.8063354,38.8361664
-153.1426,60.1671
-66.9633333333333,17.932
-149.6572,61.7051
-147.6129,61.6652
-66.8326666666667,17.9873333333333
-122.8133316,38.8323326
-166.5687,53.8775
-118.8611667,36.0151667
-152.9222,59.7617
-121.6165,36.8905
-112.473,46.0066666666667
-66.901,17.93
27.0631,-1.4425
-144.4967,67.0561
-150.887,62.0536
-149.9479,60.5047
-118.7776,41.5391
-148.7135,61.4071
-138.4448,60.9667
-144.3798,66.9983
-144.5012,67.0548
-95.83833333,36.24383333
-116.0576667,33.1236667
-97.261,34.538
-152.4123,61.0588
-105.2906,43.826
-155.352828979492,19.1421661376953
-157.287,66.3179
-147.9228,64.546
-154.708,58.3301
-148.7276,64.8461
-157.278,66.3704
-155.3395,58.1912
-151.3155,63.1983
-122.8016663,38.8381653
-149.8482,63.4093
-111.606166666667,46.267
-163.6433,54.0772
-115.183,44.3561
-161.6156,54.4677
-122.7978363,38.8296661
-161.6194,54.5207
-66.9531666666667,18.0208333333333
-156.9806,57.0951
-122.7473333,38.793
-122.9708333,38.741
-122.9681667,38.7388333
-122.7503357,38.7946663
-150.8724,63.0057
-150.7324,60.6929
-146.0688,63.478
-66.9616666666667,18.2336666666667
-88.0205,12.588
-149.3726,62.6788
-149.746,63.6707
-150.6047,61.8872
-177.6086,51.5046
-150.8881,60.2961
-113.0798333,37.8648333
-149.7381,63.0476
-111.374833333333,45.7258333333333
-152.8681,59.9435
-122.8033333,38.8396667
124.8427,11.2044
-155.486328125,19.1678333282471
-147.3668,64.976
-91.741,35.4458333333333
-122.806,38.825
-111.403666666667,46.0131666666667
179.7394,-24.6762
-122.7496667,38.7758333
-122.7971649,38.8264999
-122.8056641,38.8198318
-101.9349038,32.26043701
-150.3784,61.314
-156.6188,56.7622
-90.3608333333333,35.749
-162.9258,64.3016
-97.98933333,35.63616667
89.4654,-1.2968
-117.5863333,35.7713333
-101.9327601,32.26226807
-121.1601667,36.5698333
-155.385498046875,19.2145004272461
-122.8111649,38.8344994
-122.8013333,38.838
-140.2057,60.0937
-152.1081,61.3757
125.4553,-6.9638
-155.379501342773,19.2838325500488
-122.782,38.7933333
-122.7831667,38.7926667
-118.644,35.4025
-120.5625,35.9996667
-120.5601667,35.9993333
-115.5043333,32.8938333
-66.8398333333333,17.9746666666667
-164.548,52.8056
-166.7206,65.5014
-152.0742,60.3504
-122.7595,38.7923333
-66.9555,17.953
146.0455,19.3418
-122.8123333,38.8156667
-122.8136667,38.8161667
-122.8099976,38.829834
-139.9158,60.7339
-118.5083333,35.3466667
-167.2044,53.5587
-154.3414,58.4638
-121.1046667,36.5771667
-178.089333333333,51.8588333333333
-93.2095,14.203
-122.8010025,38.8344994
-112.3436667,36.9093333
-122.8106667,38.8078333
-152.6416,59.8866
-66.9551666666667,17.9785
-120.816,35.2395
-178.053333333333,51.8533333333333
-154.2056,57.9658
-122.8095016,38.8043327
-149.4154,62.4728
-117.593,35.7006667
-178.1796,51.1978
-148.4162,61.0813
-151.6771,60.0721
-155.498672485352,19.1366672515869
-155.403166666667,19.2523333333333
-147.2741,62.2821
-111.432333333333,46.0335
-150.8374,58.605
-147.2706,62.2655
-117.9877,37.5229
-117.5855,35.5925
-151.0049,61.6165
-146.9668,64.8604
-146.9706,64.8545
-146.962,64.8567
-147.6782,61.1932
-122.7965,38.8065
-122.7416667,38.7723333
-112.1738333,41.5043333
-97.90166667,35.90166667
-122.8006668,38.8434982
-178.052,51.8525
-153.3385,59.9164
-122.802002,38.8393326
-157.5121,57.1561
-155.40299987793,19.2583332061768
-66.8763333333333,18.0263333333333
-155.40299987793,19.2513332366943
-147.9074,63.5347
-166.7029,65.5541
-155.394500732422,19.2486667633057
-122.9271667,39.4413333
-135.8767,58.786
141.2152,37.0881
-111.403166666667,46.0073333333333
-122.8021698,38.831501
-118.3086667,35.4345
-122.8143333,38.831
113.3955,-10.6756
-146.413,61.5402
-68.7285,-21.9544
-66.3203333333333,19.4531666666667
-104.7932,36.8836
-150.874,60.2038
177.4152,50.0487
-153.4826,67.2007
-155.5515,19.9551666666667
-111.897,38.8961667
179.4128,-25.7551
-152.5775,59.4654
-155.492833333333,19.3625
-152.2787,61.2699
-98.06766667,36.75933333
-154.2586,59.5751
-66.9475,17.9525
-122.8021698,38.8358345
-155.3318,58.1967
-66.9545,17.9676666666667
-122.7941666,38.8375015
-122.7788315,38.800499
-97.96983333,35.628
-122.7768333,38.8381667
-122.8088333,38.8323333
-122.7738342,38.8375015
71.081,36.7068
-164.1629,53.7789
-155.48649597168,19.1758327484131
-156.026833333333,19.4813333333333
-122.8086667,38.8238333
-122.8475,39.3065
-66.9493333333333,17.9518333333333
-113.13,37.435
-122.8239975,38.8260002
-122.7766667,38.8016667
-111.895,38.884
-122.7726667,38.8038333
-122.7746667,38.8016667
-122.781,38.7995
-122.7765,38.8046667
-122.7731667,38.8013333
-122.8045,38.8273333
-66.9771666666667,18.7238333333333
-122.814,38.8321667
-122.8046646,38.8460007
-122.8018333,38.8256667
-70.0888,-36.0751
-97.98766667,35.629
-155.4324,57.4329
-66.9625,17.9483333333333
-122.8031693,38.829834
-122.8043333,38.8363333
-64.9211,19.1035
-122.8061667,38.8321667
-122.8018341,38.836834
-122.8136673,38.8291664
-122.8010025,38.8341675
-122.8181667,38.8281667
-122.8108368,38.8258324
-122.7445,38.7785
-150.46,62.3562
-104.0068446,31.52135976
-66.9456666666667,17.9823333333333
-122.7563333,38.8415
-122.7976667,38.8393333
-122.7916641,38.8235016
-150.8671,61.616
-122.8040009,38.8463326
-122.7551667,38.842
-122.8086667,38.8343333
-104.2679625,31.6530142
-122.7938333,38.837
-122.8015,38.8438333
-122.8108333,38.8313333
-122.8021698,38.8344994
-122.8093333,38.8366667
-122.7973333,38.8548333
-122.7988333,38.829
-122.7986667,38.8505
-122.7835,38.8521667
-122.7946667,38.839
-122.7533333,38.8383333
-122.8051667,38.8255
-122.7586667,38.8648333
-122.8061667,38.8258333
-122.7959976,38.829834
-122.8051667,38.8221667
-122.7941667,38.8371667
-66.9543333333333,17.9078333333333
-122.8183333,38.8253333
-122.7786667,38.8351667
-122.8001667,38.852
-122.8141632,38.8305016
-122.814,38.8285
-122.8063333,38.8476667
-122.8096667,38.8351667
-122.8038333,38.851
-122.802,38.8456667
-122.7686667,38.7983333
-122.8106667,38.8228333
-122.7673333,38.843
-122.8048333,38.8378333
-122.8068333,38.8351667
-66.9561666666667,17.948
-115.8865,33.1996667
-122.7918333,38.8105
-66.8167,-23.782
-150.8269,60.1974
-103.8115862,32.0059539
145.5755,18.2924
-153.1329,57.5083
-148.4413,63.2408
-122.7665,38.8198333
-115.6316667,33.165
-122.7498322,38.7976685
73.6471,34.3015
-152.2397,59.6547
-66.0935,18.0553333333333
-146.8874,60.9248
-179.3915,-24.3451
-155.7854,56.8585
-104.1724953,31.70359811
-115.9773333,33.6886667
-161.5227,54.4613
-104.0095406,31.52318877
-119.5439,38.6899
-161.6117,54.3171
-122.7666667,38.8201667
-122.3103333,38.5501667
-178.083833333333,51.8546666666667
30.4287,-7.5115
125.1438,24.3214
-115.6633333,33.944
-117.3503333,34.1516667
70.6973,36.5066
-113.1265,37.4281667
-167.3567,53.3581
-144.3356,69.4929
-111.403166666667,46.0136666666667
-122.8346667,38.811
-122.8031693,38.8255005
152.4291,52.3514
-66.937,17.9193333333333
129.2177,-6.0675
-166.7924,53.87
-178.079333333333,51.8548333333333
-111.4105,46.018
-116.8581667,34.0066667
-153.28,59.6716
-121.1555,36.565
-103.0874,-6.4137
-66.8485,17.9313333333333
-178.0825,51.8598333333333
-66.9626666666667,17.9643333333333
-150.572,60.6979
-178.080666666667,51.8545
-113.1218333,37.4325
-178.0805,51.8535
126.7748,5.8532
-118.908,38.3349
-149.6727,62.7721
-67.1211666666667,17.9855
-66.8416666666667,17.9231666666667
-152.2722,60.3057
-113.1185,37.4308333
-122.8363342,38.8093338
-156.3223,57.088
-150.8249,60.0502
-141.3711,60.2492
-111.4025,46.0135
-149.9898,60.4372
-122.7939987,38.8370018
-147.3572,63.5348
-150.9927,62.2906
-149.383,62.8302
-147.9558,67.1381
-179.076,-32.8112
-122.8358333,38.8098333
-122.8348333,38.8101667
-66.9551666666667,17.9393333333333
-149.9542,63.5183
-149.6953,61.6117
-155.480834960938,19.175666809082
-66.96,17.942
-120.3928333,39.2096667
145.2926,18.4731
-146.4821,61.5621
-66.9391666666667,17.9296666666667
-149.8346,62.935
87.3828,26.0018
-65.562,18.7091666666667
